sample_id,grid_id,latitude,longitude,Ni_pct,Fe_pct,Co_pct,MgO_pct,SiO2_pct,zone,qc_flag
SH74131,H7413,1.795834,128.201483,0.502,30.25,0.039,13.06,37.82,transition,valid
SH74132,H7413,1.790714,128.195506,1.254,25.39,0.018,8.19,44.91,transition,valid
SH74141,H7414,1.78865,128.219427,0.157,23.74,0.013,9.04,57.08,soil,valid
SH74142,H7414,1.793039,128.214917,0.605,14.47,0.022,23.55,28.18,saprolite,valid
SH74151,H7415,1.78794,128.234359,1.013,42.4,0.066,4.07,36.81,limonite,valid
SH74152,H7415,1.788961,128.233019,0.694,12.18,0.024,23.07,29.34,saprolite,valid
SH74161,H7416,1.795173,128.24878,1.645,14.24,0.007,5.14,54.39,soil,valid
SH74162,H7416,1.788069,128.251595,1.681,13.53,0.024,4.39,59.01,soil,valid
SH74171,H7417,1.791926,128.266362,0.01,40.09,0.044,4.1,37.2,limonite,valid
SH74172,H7417,1.792244,128.267086,0.01,12.41,0.02,6.11,50.76,soil,valid
SH74181,H7418,1.790232,128.27775,0.597,20.12,0.015,8.52,53.33,soil,valid
SH74182,H7418,1.794927,128.277701,0.919,25.08,0.039,22.04,31.53,saprolite,valid
SH74191,H7419,1.794587,128.296452,1.506,44.72,0.078,5.92,39.97,limonite,valid
SH74192,H7419,1.79052,128.295197,1.478,38.56,0.067,7.79,42.04,limonite,valid
SH74201,H7420,1.796159,128.310041,0.06,46.57,0.076,2.49,31.02,limonite,valid
SH74202,H7420,1.795808,128.314907,0.034,13.73,0.023,20.39,34.78,saprolite,valid
SH74211,H7421,1.794639,128.328857,0.01,43.08,0.042,7.95,41.32,limonite,valid
SH74212,H7421,1.794061,128.323138,0.117,45.13,0.021,3.7,41.63,limonite,valid
SH74221,H7422,1.788801,128.344781,0.393,31.62,0.068,9.13,46.73,transition,valid
SH74222,H7422,1.794134,128.348986,0.711,44.37,0.063,7.81,41.54,limonite,valid
SH74231,H7423,1.792653,128.364703,0.056,24.2,0.01,8.45,58.93,soil,valid
SH74232,H7423,1.788341,128.362918,0.15,7.19,0.014,35.61,45.84,bedrock,valid
SH74241,H7424,1.787119,128.371968,0.832,21.47,0.025,11.54,43.87,transition,valid
SH74242,H7424,1.793574,128.376841,0.793,24.18,0.013,4.22,57.54,soil,valid
SH74251,H7425,1.78935,128.388083,0.01,36.51,0.054,1.43,41.12,limonite,valid
SH74252,H7425,1.793047,128.390676,0.01,42.01,0.045,5.66,40.05,limonite,valid
SH74261,H7426,1.788483,128.40878,0.047,33.08,0.035,15.09,38.03,transition,valid
SH74262,H7426,1.793123,128.407672,0.552,20.62,0.017,12.14,37.97,transition,valid
SH74271,H7427,1.793059,128.42263,1.207,40.9,0.027,1.69,35.34,limonite,valid
SH74272,H7427,1.789245,128.424667,1.252,15.27,0.015,7.38,50.13,soil,valid
SH74281,H7428,1.787371,128.435755,0.718,21.21,0.025,21.75,35.99,saprolite,valid
SH74282,H7428,1.790707,128.435075,0.01,40.19,0.08,4.47,30.31,limonite,valid
SH74291,H7429,1.791387,128.454153,1.546,23.85,0.022,6.66,48.5,soil,valid
SH74292,H7429,1.792006,128.45174,1.323,15.91,0.006,7.52,54.8,soil,valid
SH74301,H7430,1.79441,128.474087,2.613,28.87,0.029,16.04,47.44,transition,valid
SH74302,H7430,1.793761,128.468354,2.613,39.12,0.035,7.7,42.17,limonite,valid
SH74311,H7431,1.792155,128.483255,0.642,45.17,0.045,2.23,30.44,limonite,valid
SH74312,H7431,1.790261,128.492675,0.691,17.91,0.016,24.52,36.42,saprolite,valid
SH74321,H7432,1.790062,128.502092,0.322,11.64,0.009,2.82,46.18,soil,valid
SH74322,H7432,1.789454,128.507847,0.465,16.86,0.012,9.33,51.63,soil,valid
SH74331,H7433,1.791854,128.524359,0.662,27.74,0.042,16.98,33.25,saprolite,valid
SH74332,H7433,1.794631,128.522215,0.432,47.16,0.097,4.69,36.78,limonite,valid
SH74341,H7434,1.790064,128.532464,1.452,23.84,0.029,12.22,44.41,transition,valid
SH74342,H7434,1.793095,128.539181,0.896,17.4,0.043,17.13,32.9,saprolite,valid
SH74351,H7435,1.794117,128.554974,0.01,19.48,0.018,6.48,54.71,soil,valid
SH74352,H7435,1.794038,128.548891,0.218,48.73,0.042,7.53,40.75,limonite,valid
SH74361,H7436,1.789347,128.565551,0.502,39.18,0.065,1.93,40.97,limonite,valid
SH74362,H7436,1.796862,128.568637,0.474,36.31,0.059,4.37,35.74,limonite,valid
SH74371,H7437,1.791187,128.582031,1.941,24.76,0.023,17.73,35.76,saprolite,valid
SH74372,H7437,1.789347,128.580443,1.857,22.04,0.021,4.04,55.97,soil,valid
SH74381,H7438,1.793005,128.600717,0.602,25.51,0.026,19.27,34.66,saprolite,valid
SH74382,H7438,1.79337,128.599789,0.439,39.66,0.058,3.08,42.18,limonite,valid
SH74391,H7439,1.795584,128.62014,1.765,24.72,0.026,20.05,32.78,saprolite,valid
SH74392,H7439,1.791333,128.613727,1.392,42.77,0.081,2.46,33.61,limonite,valid
SH74401,H7440,1.796291,128.627886,0.428,44.16,0.045,6.05,41.77,limonite,valid
SH74402,H7440,1.789826,128.63335,0.526,26.29,0.04,24.71,38.96,saprolite,valid
SH74411,H7441,1.790745,128.6491,2.621,11.66,0.017,5.91,46.17,soil,valid
SH74412,H7441,1.794674,128.64574,2.554,23.3,0.01,6.05,55.05,soil,valid
SH74421,H7442,1.794064,128.661853,0.415,18.32,0.026,16.82,39.73,saprolite,valid
SH74422,H7442,1.787373,128.66526,0.939,10.05,0.014,2.67,47.52,soil,valid
SH74431,H7443,1.789126,128.6757,0.877,20.1,0.022,28.1,34.25,saprolite,valid
SH74432,H7443,1.793935,128.677541,0.99,18.51,0.014,8.26,56.58,soil,valid
SH74441,H7444,1.791185,128.699072,0.62,36.25,0.07,4.11,43.65,limonite,valid
SH74442,H7444,1.789167,128.695176,0.015,45.52,0.046,4.17,32.71,limonite,valid
SH74451,H7445,1.791799,128.714423,0.771,39.76,0.078,2.87,40.64,limonite,valid
SH74452,H7445,1.796329,128.712403,0.456,26.61,0.055,17.9,46.47,transition,valid
SH74461,H7446,1.794017,128.730817,1.157,19.79,0.013,15.63,33.69,saprolite,valid
SH74462,H7446,1.790232,128.726096,1.522,22.63,0.015,20.92,34.6,saprolite,valid
SH74471,H7447,1.795528,128.741543,1.341,21.95,0.018,7.18,48.74,soil,valid
SH74472,H7447,1.795384,128.747462,0.963,28.87,0.02,9.18,44.88,transition,valid
SH74481,H7448,1.79513,128.764934,1.128,44.97,0.091,3.27,43.95,limonite,valid
SH74482,H7448,1.787442,128.755608,0.88,14.66,0.02,22.43,35.38,saprolite,valid
SH74491,H7449,1.788358,128.777077,0.853,15.82,0.015,29.41,29.96,saprolite,valid
SH74492,H7449,1.793333,128.776193,0.589,26.99,0.042,16.18,40.04,transition,valid
SH74501,H7450,1.79163,128.796066,0.936,18.85,0.042,17.69,39.03,saprolite,valid
SH74502,H7450,1.794743,128.795659,0.981,13.12,0.02,29.68,34.64,saprolite,valid
SH74511,H7451,1.79408,128.811007,2.289,13.11,0.022,2.32,53.75,soil,valid
SH74512,H7451,1.789359,128.804774,1.128,13.35,0.02,26.4,29.34,saprolite,valid
SH74521,H7452,1.789002,128.822846,1.513,26.36,0.019,25.16,37.89,saprolite,valid
SH74522,H7452,1.791932,128.828814,1.201,18.9,0.012,19.23,39.31,saprolite,valid
SH74531,H7453,1.789104,128.844338,0.805,33.94,0.043,13.12,41.09,transition,valid
SH74532,H7453,1.787505,128.839904,0.775,21.96,0.062,8.58,39.76,transition,valid
SH74541,H7454,1.787497,128.856186,0.878,44.35,0.082,6.33,40.31,limonite,valid
SH74542,H7454,1.787979,128.858251,0.839,24.92,0.015,2.19,56.69,soil,valid
SH74551,H7455,1.788555,128.867393,0.072,44.72,0.036,7.74,36.86,limonite,valid
SH74552,H7455,1.788541,128.868317,0.402,46.59,0.02,1.65,31.06,limonite,valid
SH74561,H7456,1.791038,128.887461,1.308,33.96,0.051,11.2,40.6,transition,valid
SH74562,H7456,1.787352,128.890966,0.998,33.02,0.033,12.55,46.78,transition,valid
SH74571,H7457,1.790502,128.905207,0.01,22.62,0.011,2.16,49.36,soil,valid
SH74572,H7457,1.794504,128.900889,0.453,15.55,0.01,17.74,35.63,saprolite,valid
SH74581,H7458,1.793322,128.919712,0.219,35.41,0.082,1.86,43.18,limonite,valid
SH74582,H7458,1.788545,128.919452,0.01,6.86,0.01,41.8,42.22,bedrock,valid
SH74591,H7459,1.790517,128.940116,0.352,25.12,0.015,10.06,46.99,transition,valid
SH74592,H7459,1.792102,128.940965,1.03,22.45,0.045,20.39,36.17,saprolite,valid
SH74601,H7460,1.787863,128.947776,1.185,26.37,0.034,18.53,30.8,saprolite,valid
SH74602,H7460,1.789971,128.949609,1.231,33.03,0.02,16.77,35.42,transition,valid
SH74611,H7461,1.794136,128.971756,0.144,14.69,0.039,24.3,32.76,saprolite,valid
SH74612,H7461,1.787718,128.967345,0.323,46.44,0.098,7.04,32.78,limonite,valid
SH74621,H7462,1.794175,128.987807,0.954,22.5,0.045,14.71,42.27,transition,valid
SH74622,H7462,1.794099,128.984586,0.748,37.04,0.097,3.47,42.33,limonite,valid
SH74631,H7463,1.795523,128.995831,0.211,11.51,0.009,4.02,56.23,soil,valid
SH74632,H7463,1.793779,129.002804,0.01,6.61,0.014,47.76,42.0,bedrock,valid
SH74641,H7464,1.795074,129.012192,1.006,30.01,0.029,13.31,43.87,transition,valid
SH74642,H7464,1.78909,129.019405,0.706,14.14,0.012,9.83,59.71,soil,valid
SH74651,H7465,1.794257,129.032518,0.445,23.42,0.019,4.91,54.05,soil,valid
SH74652,H7465,1.794037,129.034567,0.44,21.59,0.006,6.9,55.94,soil,valid
SH74661,H7466,1.796337,129.046553,1.342,13.69,0.023,18.32,31.12,saprolite,valid
SH74662,H7466,1.795639,129.048584,1.475,16.72,0.009,9.95,45.49,soil,valid
SH74671,H7467,1.792727,129.066263,0.767,27.34,0.028,12.97,36.18,transition,valid
SH74672,H7467,1.790477,129.067564,0.404,30.92,0.033,12.99,40.69,transition,valid
SH74681,H7468,1.796731,129.079159,0.808,27.21,0.052,11.56,47.87,transition,valid
SH74682,H7468,1.795664,129.075835,0.657,26.15,0.038,26.96,38.9,saprolite,valid
SH74691,H7469,1.791483,129.096916,0.242,49.67,0.046,5.9,36.62,limonite,valid
SH74692,H7469,1.793114,129.091292,0.521,35.58,0.064,7.61,37.8,limonite,valid
SH74701,H7470,1.791014,129.107543,1.276,45.78,0.059,6.29,30.36,limonite,valid
SH74702,H7470,1.79283,129.112069,1.398,14.03,0.044,18.75,28.16,saprolite,valid
SH74711,H7471,1.796334,129.128542,0.876,40.28,0.089,4.22,37.64,limonite,valid
SH74712,H7471,1.793729,129.124932,1.095,11.26,0.009,4.01,51.83,soil,valid
SH74721,H7472,1.78785,129.145596,0.463,34.26,0.045,15.73,38.72,transition,valid
SH74722,H7472,1.794768,129.140106,0.582,39.29,0.029,2.5,42.51,limonite,valid
SH74731,H7473,1.792785,129.15942,0.159,15.79,0.036,28.37,32.0,saprolite,valid
SH74732,H7473,1.791466,129.161971,0.01,32.33,0.057,11.44,40.33,transition,valid
SH74741,H7474,1.795464,129.180384,0.74,23.87,0.007,8.29,48.64,soil,valid
SH74742,H7474,1.793972,129.175684,0.4,23.93,0.017,18.06,31.08,saprolite,valid
SH74751,H7475,1.794031,129.196358,1.174,44.43,0.066,5.85,37.34,limonite,valid
SH74752,H7475,1.789871,129.191366,1.192,12.6,0.017,16.29,29.29,saprolite,valid
SH74761,H7476,1.79354,129.205524,0.532,40.61,0.035,6.59,44.77,limonite,valid
SH74762,H7476,1.791859,129.212828,1.324,19.22,0.007,8.58,52.92,soil,valid
SH74771,H7477,1.796889,129.220053,0.639,24.18,0.062,14.64,44.59,transition,valid
SH74772,H7477,1.792508,129.221746,0.926,13.42,0.032,26.49,30.84,saprolite,valid
SH74781,H7478,1.788015,129.240608,0.668,41.07,0.072,4.21,43.59,limonite,valid
SH74782,H7478,1.789171,129.23842,0.273,49.5,0.069,4.13,40.48,limonite,valid
SH74791,H7479,1.789677,129.260677,0.01,14.08,0.019,7.81,59.8,soil,valid
SH74792,H7479,1.788604,129.256043,0.241,5.75,0.007,38.18,42.5,bedrock,valid
SH74801,H7480,1.787203,129.267811,0.954,46.22,0.096,4.69,30.08,limonite,valid
SH74802,H7480,1.796359,129.275617,0.655,42.08,0.099,5.49,42.62,limonite,valid
SH74811,H7481,1.79203,129.285297,1.22,39.93,0.098,4.83,33.83,limonite,valid
SH74812,H7481,1.790196,129.289386,1.344,16.17,0.024,28.31,33.69,saprolite,valid
SH74821,H7482,1.796056,129.308608,0.393,20.96,0.022,4.23,53.6,soil,valid
SH74822,H7482,1.794256,129.305805,0.642,20.74,0.022,24.84,33.56,saprolite,valid
SH74831,H7483,1.793631,129.323367,0.617,36.03,0.043,5.77,33.84,limonite,valid
SH74832,H7483,1.790979,129.315397,0.676,30.15,0.053,13.39,38.03,transition,valid
SH74841,H7484,1.795534,129.333432,0.575,24.54,0.05,14.35,46.04,transition,valid
SH74842,H7484,1.791557,129.335262,0.451,16.11,0.023,27.26,28.2,saprolite,valid
SH74851,H7485,1.795017,129.353465,0.378,14.31,0.012,2.44,48.39,soil,valid
SH74852,H7485,1.792606,129.354544,0.389,13.3,0.036,29.78,39.63,saprolite,valid
SH74861,H7486,1.795215,129.363749,0.88,14.48,0.017,20.5,36.21,saprolite,valid
SH74862,H7486,1.79563,129.365901,0.704,44.53,0.083,5.51,31.08,limonite,valid
SH74871,H7487,1.792901,129.386372,1.202,23.16,0.037,29.84,37.43,saprolite,valid
SH74872,H7487,1.789955,129.380334,0.946,32.17,0.016,9.39,39.36,transition,valid
SH74881,H7488,1.796106,129.397524,0.43,15.3,0.008,2.78,52.84,soil,valid
SH74882,H7488,1.792997,129.403066,0.021,9.34,0.007,44.51,45.12,bedrock,valid
SH74891,H7489,1.794795,129.412559,0.538,16.39,0.04,18.25,39.96,saprolite,valid
SH74892,H7489,1.792326,129.417942,0.527,33.01,0.066,13.9,38.81,transition,valid
SH74901,H7490,1.78713,129.432812,0.54,47.09,0.024,2.03,31.15,limonite,valid
SH74902,H7490,1.791456,129.436776,0.68,18.29,0.033,21.67,32.02,saprolite,valid
SH74911,H7491,1.795283,129.452613,1.024,42.46,0.096,7.24,44.06,limonite,valid
SH74912,H7491,1.789455,129.446775,1.103,49.53,0.038,1.72,35.62,limonite,valid
SH74921,H7492,1.79119,129.460589,0.636,42.21,0.021,6.97,40.15,limonite,valid
SH74922,H7492,1.796981,129.461727,0.326,49.24,0.047,3.92,39.03,limonite,valid
SH74931,H7493,1.794935,129.480172,1.212,18.72,0.013,4.36,45.87,soil,valid
SH74932,H7493,1.790792,129.480571,1.395,20.48,0.007,4.36,56.19,soil,valid
SH74941,H7494,1.790241,129.491181,1.379,24.64,0.057,9.23,39.32,transition,valid
SH74942,H7494,1.793209,129.494154,1.236,37.64,0.085,5.38,39.41,limonite,valid
SH74951,H7495,1.79439,129.513155,1.219,25.59,0.031,29.39,36.29,saprolite,valid
SH74952,H7495,1.794291,129.50923,0.725,23.18,0.014,8.22,51.1,soil,valid
SH74961,H7496,1.795612,129.527875,0.998,17.39,0.015,24.53,31.96,saprolite,valid
SH74962,H7496,1.791899,129.52527,0.857,12.36,0.031,28.5,32.92,saprolite,valid
SH74971,H7497,1.787779,129.547472,1.296,36.33,0.068,6.98,37.87,limonite,valid
SH74972,H7497,1.792907,129.54563,1.727,13.31,0.018,3.86,55.4,soil,valid
SH74981,H7498,1.793876,129.563537,0.597,47.93,0.058,5.81,36.52,limonite,valid
SH74982,H7498,1.788369,129.555341,0.761,42.21,0.035,3.53,40.23,limonite,valid
SH74991,H7499,1.796991,129.57928,0.781,20.4,0.024,25.58,33.04,saprolite,valid
SH74992,H7499,1.791809,129.574766,0.786,43.41,0.052,7.73,34.17,limonite,valid
SH75001,H7500,1.795503,129.594988,0.537,13.64,0.018,26.33,30.24,saprolite,valid
SH75002,H7500,1.790438,129.58764,1.032,34.37,0.016,12.73,40.8,transition,valid
SH75011,H7501,1.812195,128.003718,0.214,12.57,0.024,7.91,54.06,soil,valid
SH75012,H7501,1.807456,128.00302,0.982,35.96,0.1,4.46,33.67,limonite,valid
SH75021,H7502,1.808569,128.024278,1.197,19.76,0.024,19.52,37.1,saprolite,valid
SH75022,H7502,1.804489,128.028993,1.162,30.85,0.032,9.57,39.81,transition,valid
SH75031,H7503,1.81061,128.041427,0.699,29.19,0.067,11.31,44.44,transition,valid
SH75032,H7503,1.807262,128.037586,0.174,25.81,0.056,11.15,41.66,transition,valid
SH75041,H7504,1.803897,128.06042,1.18,33.52,0.04,12.07,35.46,transition,valid
SH75042,H7504,1.809667,128.057827,1.56,15.78,0.022,23.04,29.48,saprolite,valid
SH75051,H7505,1.806674,128.067155,0.741,17.02,0.02,8.02,57.05,soil,valid
SH75052,H7505,1.807286,128.068105,0.522,43.78,0.088,5.08,30.63,limonite,valid
SH75061,H7506,1.807296,128.088077,0.113,23.69,0.014,7.63,50.96,soil,valid
SH75062,H7506,1.807233,128.087641,0.021,47.37,0.025,3.51,40.15,limonite,valid
SH75071,H7507,1.804013,128.106851,0.809,38.03,0.066,6.45,30.15,limonite,valid
SH75072,H7507,1.805444,128.101471,0.911,15.47,0.03,22.31,29.06,saprolite,valid
SH75081,H7508,1.807951,128.118536,0.805,36.17,0.036,1.63,40.12,limonite,valid
SH75082,H7508,1.807754,128.11866,1.185,42.9,0.1,7.44,44.07,limonite,valid
SH75091,H7509,1.808351,128.13683,1.229,30.07,0.065,10.34,46.37,transition,valid
SH75092,H7509,1.806511,128.131829,1.199,20.41,0.031,25.03,33.85,saprolite,valid
SH75101,H7510,1.811213,128.149776,0.886,30.5,0.021,13.53,41.91,transition,valid
SH75102,H7510,1.807296,128.150605,0.827,28.69,0.058,13.46,40.8,transition,valid
SH75111,H7511,1.810371,128.171588,1.47,14.92,0.017,3.22,53.1,soil,valid
SH75112,H7511,1.809462,128.168378,0.696,40.74,0.083,1.08,42.65,limonite,valid
SH75121,H7512,1.812821,128.183716,1.465,49.23,0.03,1.08,31.29,limonite,valid
SH75122,H7512,1.811539,128.181744,1.457,16.31,0.01,5.57,56.24,soil,valid
SH75131,H7513,1.809174,128.198266,0.619,18.86,0.019,6.55,55.34,soil,valid
SH75132,H7513,1.808872,128.203274,1.126,19.39,0.048,23.11,29.05,saprolite,valid
SH75141,H7514,1.808606,128.213556,0.482,30.48,0.047,15.8,37.88,transition,valid
SH75142,H7514,1.805392,128.214384,0.56,16.08,0.022,8.91,58.86,soil,valid
SH75151,H7515,1.809188,128.233095,0.01,49.16,0.053,6.54,33.71,limonite,valid
SH75152,H7515,1.80837,128.233563,0.072,44.8,0.029,4.52,31.45,limonite,valid
SH75161,H7516,1.810522,128.245314,0.624,16.64,0.016,19.15,34.27,saprolite,valid
SH75162,H7516,1.812937,128.252439,0.378,36.91,0.03,4.08,43.82,limonite,valid
SH75171,H7517,1.805106,128.263829,1.239,22.07,0.015,2.83,47.95,soil,valid
SH75172,H7517,1.812591,128.265208,1.08,26.26,0.02,28.25,37.29,saprolite,valid
SH75181,H7518,1.80966,128.275334,1.11,42.23,0.096,7.89,34.43,limonite,valid
SH75182,H7518,1.80486,128.28275,0.673,48.38,0.067,7.46,43.38,limonite,valid
SH75191,H7519,1.810767,128.295592,1.327,13.49,0.019,25.49,35.7,saprolite,valid
SH75192,H7519,1.81137,128.293093,0.792,44.5,0.025,6.24,38.88,limonite,valid
SH75201,H7520,1.80731,128.313506,0.854,13.4,0.016,3.13,54.22,soil,valid
SH75202,H7520,1.812375,128.316603,0.755,21.97,0.019,20.76,31.82,saprolite,valid
SH75211,H7521,1.808388,128.324655,0.783,19.9,0.017,9.58,52.6,soil,valid
SH75212,H7521,1.806974,128.323968,0.613,16.01,0.009,2.94,49.99,soil,valid
SH75221,H7522,1.803881,128.347567,0.382,16.72,0.018,5.37,49.82,soil,valid
SH75222,H7522,1.803278,128.346325,0.178,16.86,0.02,4.94,55.67,soil,valid
SH75231,H7523,1.8059,128.364979,0.731,19.34,0.012,26.09,29.0,saprolite,valid
SH75232,H7523,1.810623,128.362567,0.714,25.43,0.037,17.55,47.34,transition,valid
SH75241,H7524,1.810101,128.378596,1.259,24.41,0.032,18.31,39.66,saprolite,valid
SH75242,H7524,1.810703,128.380615,0.997,23.5,0.048,29.79,33.68,saprolite,valid
SH75251,H7525,1.811458,128.392745,1.115,34.34,0.033,14.9,40.05,transition,valid
SH75252,H7525,1.803787,128.389158,0.953,46.56,0.095,2.64,33.07,limonite,valid
SH75261,H7526,1.810366,128.41089,1.647,37.93,0.043,3.15,42.0,limonite,valid
SH75262,H7526,1.803778,128.40843,1.442,38.61,0.099,2.85,34.87,limonite,valid
SH75271,H7527,1.811723,128.423029,0.566,42.85,0.092,7.41,43.12,limonite,valid
SH75272,H7527,1.805813,128.426481,0.385,19.94,0.016,2.81,55.81,soil,valid
SH75281,H7528,1.810674,128.443338,1.266,14.86,0.013,4.73,58.95,soil,valid
SH75282,H7528,1.812595,128.441286,1.54,47.41,0.052,5.76,33.79,limonite,valid
SH75291,H7529,1.805546,128.455784,0.343,36.35,0.098,7.93,39.52,limonite,valid
SH75292,H7529,1.811583,128.451089,0.635,17.21,0.045,15.7,29.87,saprolite,valid
SH75301,H7530,1.812084,128.474391,0.839,25.78,0.06,15.13,41.2,transition,valid
SH75302,H7530,1.805967,128.470373,1.195,21.66,0.061,12.65,38.36,transition,valid
SH75311,H7531,1.809919,128.48333,0.904,20.58,0.021,11.82,46.92,transition,valid
SH75312,H7531,1.805132,128.489946,0.672,12.4,0.023,9.74,52.18,soil,valid
SH75321,H7532,1.811506,128.49971,0.667,12.32,0.024,8.04,47.26,soil,valid
SH75322,H7532,1.811584,128.502227,0.668,15.44,0.047,27.88,30.12,saprolite,valid
SH75331,H7533,1.806345,128.518679,0.01,23.24,0.011,2.06,56.48,soil,valid
SH75332,H7533,1.803686,128.515355,0.01,20.71,0.01,2.93,45.97,soil,valid
SH75341,H7534,1.811209,128.533431,0.627,16.64,0.02,27.3,39.83,saprolite,valid
SH75342,H7534,1.809618,128.537879,0.997,24.21,0.044,12.31,36.06,transition,valid
SH75351,H7535,1.804508,128.553772,0.992,43.94,0.053,5.92,35.85,limonite,valid
SH75352,H7535,1.80648,128.551035,0.963,38.98,0.073,7.05,34.99,limonite,valid
SH75361,H7536,1.810231,128.571528,0.754,46.56,0.09,1.62,44.2,limonite,valid
SH75362,H7536,1.808839,128.569801,0.773,18.04,0.048,16.28,34.29,saprolite,valid
SH75371,H7537,1.810088,128.585993,1.19,33.41,0.022,15.87,45.2,transition,valid
SH75372,H7537,1.81288,128.584415,1.626,23.13,0.036,29.32,39.2,saprolite,valid
SH75381,H7538,1.811223,128.598314,0.929,45.23,0.078,5.63,34.49,limonite,valid
SH75382,H7538,1.804708,128.596293,0.865,18.54,0.044,18.19,36.4,saprolite,valid
SH75391,H7539,1.808483,128.612041,0.601,30.46,0.019,17.6,37.16,transition,valid
SH75392,H7539,1.806972,128.61769,0.76,20.19,0.046,18.55,35.28,saprolite,valid
SH75401,H7540,1.807094,128.630686,0.949,22.58,0.008,3.84,45.46,soil,valid
SH75402,H7540,1.807525,128.634991,0.466,21.05,0.06,12.54,44.95,transition,valid
SH75411,H7541,1.805912,128.648696,0.513,17.84,0.013,9.48,49.79,soil,valid
SH75412,H7541,1.808514,128.647971,0.726,31.96,0.041,10.69,44.23,transition,valid
SH75421,H7542,1.811874,128.665937,1.984,13.72,0.033,26.62,28.88,saprolite,valid
SH75422,H7542,1.804833,128.667514,1.659,43.59,0.051,3.17,40.14,limonite,valid
SH75431,H7543,1.808262,128.681535,1.965,13.73,0.025,3.23,59.23,soil,valid
SH75432,H7543,1.80978,128.679808,1.341,15.83,0.018,9.27,51.24,soil,valid
SH75441,H7544,1.806143,128.69381,0.748,15.61,0.029,28.25,35.51,saprolite,valid
SH75442,H7544,1.812473,128.699032,0.291,14.57,0.034,29.32,37.32,saprolite,valid
SH75451,H7545,1.805381,128.712437,0.541,13.13,0.03,16.54,30.1,saprolite,valid
SH75452,H7545,1.80424,128.709004,0.697,27.46,0.029,15.92,47.34,transition,valid
SH75461,H7546,1.805013,128.724244,0.43,20.24,0.01,4.23,58.41,soil,valid
SH75462,H7546,1.803889,128.723553,0.044,45.84,0.058,5.27,36.5,limonite,valid
SH75471,H7547,1.803351,128.746007,0.012,12.32,0.025,3.04,51.26,soil,valid
SH75472,H7547,1.805923,128.748952,0.101,10.12,0.008,2.99,59.58,soil,valid
SH75481,H7548,1.806848,128.757107,1.034,15.01,0.019,26.46,34.28,saprolite,valid
SH75482,H7548,1.809246,128.764907,1.755,11.39,0.012,8.38,45.88,soil,valid
SH75491,H7549,1.812795,128.776849,0.701,19.06,0.041,22.33,28.2,saprolite,valid
