grid_id,lithology,slope_deg,distance_to_river_m,distance_to_road_m,legal_status,distance_to_smelter_km,area_ha,longitude,latitude,region_id,lith_alluvium,lith_andesite,lith_lahar_deposit,lith_mafic_volcanic_simulated,lith_peridotite_simulated,lith_serpentinite_simulated,lith_tuff,lith_ultramafic_simulated,lith_volcanic_breccia,legal_allowed,legal_conditional,legal_no_go
H7700,peridotite_simulated,16.0,392.0,616.0,allowed,204.7,113.4,129.584,1.816,NE,0,0,0,0,1,0,0,0,0,1,0,0
H7701,serpentinite_simulated,2.0,890.0,1866.0,conditional,206.2,100.3,128.0,1.832,NW,0,0,0,0,0,1,0,0,0,0,1,0
H7702,serpentinite_simulated,10.1,1107.0,475.0,allowed,203.4,143.5,128.016,1.832,NW,0,0,0,0,0,1,0,0,0,1,0,0
H7703,serpentinite_simulated,14.2,950.0,764.0,allowed,200.6,121.4,128.032,1.832,NW,0,0,0,0,0,1,0,0,0,1,0,0
H7704,peridotite_simulated,10.2,98.0,2775.0,conditional,197.9,132.1,128.048,1.832,NW,0,0,0,0,1,0,0,0,0,0,1,0
H7705,peridotite_simulated,17.0,448.0,536.0,allowed,195.1,104.1,128.064,1.832,NW,0,0,0,0,1,0,0,0,0,1,0,0
H7706,alluvium,17.9,146.0,2751.0,allowed,192.4,104.9,128.08,1.832,NW,1,0,0,0,0,0,0,0,0,1,0,0
H7707,ultramafic_simulated,4.5,946.0,1301.0,allowed,189.7,108.7,128.096,1.832,NW,0,0,0,0,0,0,0,1,0,1,0,0
H7708,peridotite_simulated,5.4,1080.0,2158.0,no-go,187.0,129.0,128.112,1.832,NW,0,0,0,0,1,0,0,0,0,0,0,1
H7709,ultramafic_simulated,13.0,703.0,1017.0,allowed,184.3,133.4,128.128,1.832,NW,0,0,0,0,0,0,0,1,0,1,0,0
H7710,serpentinite_simulated,9.1,203.0,2906.0,allowed,181.7,104.8,128.144,1.832,NW,0,0,0,0,0,1,0,0,0,1,0,0
H7711,ultramafic_simulated,10.3,207.0,2642.0,allowed,179.0,101.1,128.16,1.832,NW,0,0,0,0,0,0,0,1,0,1,0,0
H7712,peridotite_simulated,6.2,578.0,2567.0,no-go,176.4,146.1,128.176,1.832,NW,0,0,0,0,1,0,0,0,0,0,0,1
H7713,ultramafic_simulated,3.8,547.0,1378.0,conditional,173.8,139.5,128.192,1.832,NW,0,0,0,0,0,0,0,1,0,0,1,0
H7714,serpentinite_simulated,4.1,863.0,2316.0,conditional,171.2,110.6,128.208,1.832,NW,0,0,0,0,0,1,0,0,0,0,1,0
H7715,ultramafic_simulated,6.9,1194.0,3461.0,allowed,168.7,119.3,128.224,1.832,NW,0,0,0,0,0,0,0,1,0,1,0,0
H7716,ultramafic_simulated,5.9,954.0,1195.0,allowed,166.2,136.0,128.24,1.832,NW,0,0,0,0,0,0,0,1,0,1,0,0
H7717,serpentinite_simulated,6.6,845.0,1163.0,no-go,163.7,104.9,128.256,1.832,NW,0,0,0,0,0,1,0,0,0,0,0,1
H7718,mafic_volcanic_simulated,14.4,904.0,2493.0,allowed,161.2,107.0,128.272,1.832,NW,0,0,0,1,0,0,0,0,0,1,0,0
H7719,mafic_volcanic_simulated,2.9,1117.0,1523.0,allowed,158.8,140.4,128.288,1.832,NW,0,0,0,1,0,0,0,0,0,1,0,0
H7720,alluvium,3.0,361.0,2783.0,allowed,156.4,121.6,128.304,1.832,NW,1,0,0,0,0,0,0,0,0,1,0,0
H7721,serpentinite_simulated,5.0,729.0,787.0,no-go,154.1,114.8,128.32,1.832,NW,0,0,0,0,0,1,0,0,0,0,0,1
H7722,peridotite_simulated,12.4,807.0,1180.0,allowed,151.7,149.9,128.336,1.832,NW,0,0,0,0,1,0,0,0,0,1,0,0
H7723,serpentinite_simulated,9.9,1017.0,449.0,conditional,149.5,146.8,128.352,1.832,NW,0,0,0,0,0,1,0,0,0,0,1,0
H7724,serpentinite_simulated,9.4,813.0,2179.0,allowed,147.2,142.9,128.368,1.832,NW,0,0,0,0,0,1,0,0,0,1,0,0
H7725,ultramafic_simulated,3.7,147.0,1468.0,no-go,145.0,117.3,128.384,1.832,NW,0,0,0,0,0,0,0,1,0,0,0,1
H7726,peridotite_simulated,14.0,1032.0,1840.0,allowed,142.9,150.4,128.4,1.832,NW,0,0,0,0,1,0,0,0,0,1,0,0
H7727,mafic_volcanic_simulated,14.4,800.0,2140.0,allowed,140.8,111.8,128.416,1.832,NW,0,0,0,1,0,0,0,0,0,1,0,0
H7728,serpentinite_simulated,15.0,772.0,1867.0,conditional,138.7,128.3,128.432,1.832,NW,0,0,0,0,0,1,0,0,0,0,1,0
H7729,serpentinite_simulated,17.6,859.0,590.0,no-go,136.7,124.5,128.448,1.832,NW,0,0,0,0,0,1,0,0,0,0,0,1
H7730,serpentinite_simulated,8.2,824.0,2371.0,no-go,134.8,117.1,128.464,1.832,NW,0,0,0,0,0,1,0,0,0,0,0,1
H7731,serpentinite_simulated,16.9,259.0,1421.0,conditional,132.9,123.2,128.48,1.832,NW,0,0,0,0,0,1,0,0,0,0,1,0
H7732,ultramafic_simulated,11.7,706.0,2871.0,no-go,131.1,131.7,128.496,1.832,NW,0,0,0,0,0,0,0,1,0,0,0,1
H7733,serpentinite_simulated,15.0,306.0,2565.0,conditional,129.3,114.0,128.512,1.832,NW,0,0,0,0,0,1,0,0,0,0,1,0
H7734,serpentinite_simulated,3.9,858.0,2498.0,allowed,127.6,129.3,128.528,1.832,NW,0,0,0,0,0,1,0,0,0,1,0,0
H7735,mafic_volcanic_simulated,16.8,1085.0,2128.0,allowed,126.0,139.3,128.544,1.832,NW,0,0,0,1,0,0,0,0,0,1,0,0
H7736,peridotite_simulated,3.4,348.0,2640.0,conditional,124.5,113.5,128.56,1.832,NW,0,0,0,0,1,0,0,0,0,0,1,0
H7737,peridotite_simulated,7.4,82.0,2271.0,no-go,123.0,123.9,128.576,1.832,NW,0,0,0,0,1,0,0,0,0,0,0,1
H7738,serpentinite_simulated,5.4,113.0,2713.0,allowed,121.7,128.9,128.592,1.832,NW,0,0,0,0,0,1,0,0,0,1,0,0
H7739,serpentinite_simulated,8.1,910.0,1554.0,no-go,120.4,102.6,128.608,1.832,NW,0,0,0,0,0,1,0,0,0,0,0,1
H7740,serpentinite_simulated,6.5,995.0,1911.0,no-go,119.2,139.7,128.624,1.832,NW,0,0,0,0,0,1,0,0,0,0,0,1
H7741,serpentinite_simulated,5.9,933.0,3278.0,no-go,118.1,150.3,128.64,1.832,NW,0,0,0,0,0,1,0,0,0,0,0,1
H7742,ultramafic_simulated,7.6,242.0,1030.0,conditional,117.1,112.3,128.656,1.832,NW,0,0,0,0,0,0,0,1,0,0,1,0
H7743,ultramafic_simulated,9.9,772.0,1940.0,conditional,116.2,102.7,128.672,1.832,NW,0,0,0,0,0,0,0,1,0,0,1,0
H7744,ultramafic_simulated,2.2,322.0,309.0,no-go,115.4,156.6,128.688,1.832,NW,0,0,0,0,0,0,0,1,0,0,0,1
H7745,serpentinite_simulated,8.4,366.0,2448.0,allowed,114.7,130.9,128.704,1.832,NW,0,0,0,0,0,1,0,0,0,1,0,0
H7746,ultramafic_simulated,9.7,959.0,3482.0,allowed,114.2,113.5,128.72,1.832,NW,0,0,0,0,0,0,0,1,0,1,0,0
H7747,peridotite_simulated,11.6,669.0,741.0,allowed,113.7,141.2,128.736,1.832,NW,0,0,0,0,1,0,0,0,0,1,0,0
H7748,peridotite_simulated,17.6,1021.0,1194.0,no-go,113.4,137.3,128.752,1.832,NW,0,0,0,0,1,0,0,0,0,0,0,1
H7749,serpentinite_simulated,17.5,1093.0,2226.0,allowed,113.1,137.7,128.768,1.832,NW,0,0,0,0,0,1,0,0,0,1,0,0
H7750,peridotite_simulated,16.3,662.0,797.0,allowed,113.0,146.4,128.784,1.832,NW,0,0,0,0,1,0,0,0,0,1,0,0
H7751,serpentinite_simulated,9.3,445.0,1890.0,allowed,113.0,108.2,128.8,1.832,NE,0,0,0,0,0,1,0,0,0,1,0,0
H7752,serpentinite_simulated,2.5,152.0,2040.0,conditional,113.1,154.8,128.816,1.832,NE,0,0,0,0,0,1,0,0,0,0,1,0
H7753,serpentinite_simulated,7.8,943.0,2832.0,conditional,113.4,129.8,128.832,1.832,NE,0,0,0,0,0,1,0,0,0,0,1,0
H7754,mafic_volcanic_simulated,14.5,608.0,907.0,allowed,113.7,100.6,128.848,1.832,NE,0,0,0,1,0,0,0,0,0,1,0,0
H7755,peridotite_simulated,4.1,1106.0,1554.0,conditional,114.2,125.5,128.864,1.832,NE,0,0,0,0,1,0,0,0,0,0,1,0
H7756,peridotite_simulated,8.0,572.0,1904.0,allowed,114.7,146.4,128.88,1.832,NE,0,0,0,0,1,0,0,0,0,1,0,0
H7757,peridotite_simulated,3.0,865.0,2691.0,allowed,115.4,155.1,128.896,1.832,NE,0,0,0,0,1,0,0,0,0,1,0,0
H7758,serpentinite_simulated,2.0,476.0,954.0,allowed,116.2,121.2,128.912,1.832,NE,0,0,0,0,0,1,0,0,0,1,0,0
H7759,serpentinite_simulated,13.0,439.0,3154.0,allowed,117.1,117.6,128.928,1.832,NE,0,0,0,0,0,1,0,0,0,1,0,0
H7760,serpentinite_simulated,16.6,1198.0,1713.0,no-go,118.1,131.2,128.944,1.832,NE,0,0,0,0,0,1,0,0,0,0,0,1
H7761,serpentinite_simulated,17.6,289.0,1449.0,allowed,119.2,140.8,128.96,1.832,NE,0,0,0,0,0,1,0,0,0,1,0,0
H7762,ultramafic_simulated,13.1,925.0,2363.0,allowed,120.4,122.0,128.976,1.832,NE,0,0,0,0,0,0,0,1,0,1,0,0
H7763,ultramafic_simulated,14.1,559.0,1133.0,allowed,121.7,143.0,128.992,1.832,NE,0,0,0,0,0,0,0,1,0,1,0,0
H7764,serpentinite_simulated,16.7,970.0,2626.0,no-go,123.0,133.6,129.008,1.832,NE,0,0,0,0,0,1,0,0,0,0,0,1
H7765,peridotite_simulated,13.4,393.0,3446.0,allowed,124.5,153.4,129.024,1.832,NE,0,0,0,0,1,0,0,0,0,1,0,0
H7766,ultramafic_simulated,4.9,742.0,2317.0,allowed,126.0,109.5,129.04,1.832,NE,0,0,0,0,0,0,0,1,0,1,0,0
H7767,peridotite_simulated,14.2,329.0,2662.0,allowed,127.6,153.8,129.056,1.832,NE,0,0,0,0,1,0,0,0,0,1,0,0
H7768,alluvium,10.6,699.0,1408.0,allowed,129.3,105.9,129.072,1.832,NE,1,0,0,0,0,0,0,0,0,1,0,0
H7769,serpentinite_simulated,15.1,474.0,3170.0,allowed,131.1,101.4,129.088,1.832,NE,0,0,0,0,0,1,0,0,0,1,0,0
H7770,mafic_volcanic_simulated,10.2,246.0,2718.0,conditional,132.9,147.7,129.104,1.832,NE,0,0,0,1,0,0,0,0,0,0,1,0
H7771,peridotite_simulated,15.2,1089.0,969.0,no-go,134.8,150.8,129.12,1.832,NE,0,0,0,0,1,0,0,0,0,0,0,1
H7772,peridotite_simulated,10.7,478.0,734.0,allowed,136.7,139.8,129.136,1.832,NE,0,0,0,0,1,0,0,0,0,1,0,0
H7773,serpentinite_simulated,17.4,1010.0,2996.0,conditional,138.7,119.0,129.152,1.832,NE,0,0,0,0,0,1,0,0,0,0,1,0
H7774,peridotite_simulated,2.2,149.0,1693.0,allowed,140.8,129.2,129.168,1.832,NE,0,0,0,0,1,0,0,0,0,1,0,0
H7775,peridotite_simulated,5.1,327.0,2916.0,allowed,142.9,105.8,129.184,1.832,NE,0,0,0,0,1,0,0,0,0,1,0,0
H7776,mafic_volcanic_simulated,9.5,884.0,2836.0,no-go,145.0,105.6,129.2,1.832,NE,0,0,0,1,0,0,0,0,0,0,0,1
H7777,peridotite_simulated,2.3,248.0,623.0,allowed,147.2,151.0,129.216,1.832,NE,0,0,0,0,1,0,0,0,0,1,0,0
H7778,serpentinite_simulated,7.5,440.0,1951.0,no-go,149.5,130.6,129.232,1.832,NE,0,0,0,0,0,1,0,0,0,0,0,1
H7779,alluvium,2.4,255.0,2892.0,no-go,151.7,157.4,129.248,1.832,NE,1,0,0,0,0,0,0,0,0,0,0,1
H7780,mafic_volcanic_simulated,2.7,956.0,2348.0,allowed,154.1,112.1,129.264,1.832,NE,0,0,0,1,0,0,0,0,0,1,0,0
H7781,serpentinite_simulated,8.7,1169.0,2979.0,no-go,156.4,141.1,129.28,1.832,NE,0,0,0,0,0,1,0,0,0,0,0,1
H7782,serpentinite_simulated,17.0,779.0,2605.0,conditional,158.8,111.9,129.296,1.832,NE,0,0,0,0,0,1,0,0,0,0,1,0
H7783,serpentinite_simulated,3.1,226.0,3127.0,no-go,161.2,159.8,129.312,1.832,NE,0,0,0,0,0,1,0,0,0,0,0,1
H7784,serpentinite_simulated,10.6,198.0,2887.0,allowed,163.7,140.0,129.328,1.832,NE,0,0,0,0,0,1,0,0,0,1,0,0
H7785,peridotite_simulated,9.7,1116.0,2579.0,allowed,166.2,133.8,129.344,1.832,NE,0,0,0,0,1,0,0,0,0,1,0,0
H7786,serpentinite_simulated,4.9,441.0,2984.0,no-go,168.7,102.7,129.36,1.832,NE,0,0,0,0,0,1,0,0,0,0,0,1
H7787,ultramafic_simulated,12.3,122.0,2220.0,no-go,171.2,110.7,129.376,1.832,NE,0,0,0,0,0,0,0,1,0,0,0,1
H7788,peridotite_simulated,13.6,786.0,1642.0,allowed,173.8,103.1,129.392,1.832,NE,0,0,0,0,1,0,0,0,0,1,0,0
H7789,mafic_volcanic_simulated,5.3,1028.0,2841.0,allowed,176.4,151.9,129.408,1.832,NE,0,0,0,1,0,0,0,0,0,1,0,0
H7790,serpentinite_simulated,7.2,644.0,808.0,conditional,179.0,154.9,129.424,1.832,NE,0,0,0,0,0,1,0,0,0,0,1,0
H7791,serpentinite_simulated,12.9,847.0,1160.0,no-go,181.7,104.2,129.44,1.832,NE,0,0,0,0,0,1,0,0,0,0,0,1
H7792,serpentinite_simulated,6.2,1004.0,2441.0,allowed,184.3,136.3,129.456,1.832,NE,0,0,0,0,0,1,0,0,0,1,0,0
H7793,serpentinite_simulated,16.0,1172.0,2301.0,allowed,187.0,138.2,129.472,1.832,NE,0,0,0,0,0,1,0,0,0,1,0,0
H7794,peridotite_simulated,15.7,193.0,2669.0,no-go,189.7,121.1,129.488,1.832,NE,0,0,0,0,1,0,0,0,0,0,0,1
H7795,peridotite_simulated,2.9,832.0,2856.0,allowed,192.4,144.2,129.504,1.832,NE,0,0,0,0,1,0,0,0,0,1,0,0
H7796,mafic_volcanic_simulated,3.0,256.0,494.0,no-go,195.1,151.6,129.52,1.832,NE,0,0,0,1,0,0,0,0,0,0,0,1
H7797,alluvium,14.6,104.0,461.0,conditional,197.9,125.1,129.536,1.832,NE,1,0,0,0,0,0,0,0,0,0,1,0
H7798,serpentinite_simulated,15.0,651.0,1378.0,allowed,200.6,109.7,129.552,1.832,NE,0,0,0,0,0,1,0,0,0,1,0,0
H7799,peridotite_simulated,15.1,1121.0,3071.0,allowed,203.4,150.4,129.568,1.832,NE,0,0,0,0,1,0,0,0,0,1,0,0
H7800,serpentinite_simulated,2.1,438.0,2721.0,allowed,206.2,140.3,129.584,1.832,NE,0,0,0,0,0,1,0,0,0,1,0,0
H7801,serpentinite_simulated,11.0,785.0,2287.0,allowed,207.8,149.3,128.0,1.848,NW,0,0,0,0,0,1,0,0,0,1,0,0
H7802,ultramafic_simulated,6.7,766.0,2744.0,no-go,205.0,101.0,128.016,1.848,NW,0,0,0,0,0,0,0,1,0,0,0,1
H7803,serpentinite_simulated,7.7,233.0,3170.0,allowed,202.3,109.2,128.032,1.848,NW,0,0,0,0,0,1,0,0,0,1,0,0
H7804,mafic_volcanic_simulated,7.7,623.0,2916.0,allowed,199.5,147.1,128.048,1.848,NW,0,0,0,1,0,0,0,0,0,1,0,0
H7805,ultramafic_simulated,6.2,723.0,1691.0,allowed,196.8,118.1,128.064,1.848,NW,0,0,0,0,0,0,0,1,0,1,0,0
H7806,ultramafic_simulated,6.8,814.0,1906.0,conditional,194.1,123.2,128.08,1.848,NW,0,0,0,0,0,0,0,1,0,0,1,0
H7807,mafic_volcanic_simulated,10.4,1035.0,3093.0,allowed,191.4,150.7,128.096,1.848,NW,0,0,0,1,0,0,0,0,0,1,0,0
H7808,ultramafic_simulated,2.2,545.0,2061.0,conditional,188.7,109.2,128.112,1.848,NW,0,0,0,0,0,0,0,1,0,0,1,0
H7809,peridotite_simulated,7.1,209.0,3115.0,no-go,186.1,111.7,128.128,1.848,NW,0,0,0,0,1,0,0,0,0,0,0,1
H7810,peridotite_simulated,6.8,955.0,3190.0,conditional,183.5,101.7,128.144,1.848,NW,0,0,0,0,1,0,0,0,0,0,1,0
H7811,peridotite_simulated,10.2,189.0,1313.0,no-go,180.9,122.3,128.16,1.848,NW,0,0,0,0,1,0,0,0,0,0,0,1
H7812,peridotite_simulated,17.1,842.0,2434.0,no-go,178.3,151.7,128.176,1.848,NW,0,0,0,0,1,0,0,0,0,0,0,1
H7813,serpentinite_simulated,4.6,955.0,3466.0,allowed,175.7,146.8,128.192,1.848,NW,0,0,0,0,0,1,0,0,0,1,0,0
H7814,serpentinite_simulated,7.2,1124.0,866.0,allowed,173.2,107.9,128.208,1.848,NW,0,0,0,0,0,1,0,0,0,1,0,0
H7815,serpentinite_simulated,6.2,193.0,2183.0,no-go,170.7,143.1,128.224,1.848,NW,0,0,0,0,0,1,0,0,0,0,0,1
H7816,serpentinite_simulated,3.1,652.0,1614.0,no-go,168.2,100.7,128.24,1.848,NW,0,0,0,0,0,1,0,0,0,0,0,1
H7817,serpentinite_simulated,16.8,1178.0,1091.0,allowed,165.7,111.7,128.256,1.848,NW,0,0,0,0,0,1,0,0,0,1,0,0
H7818,ultramafic_simulated,4.4,932.0,2475.0,conditional,163.3,112.1,128.272,1.848,NW,0,0,0,0,0,0,0,1,0,0,1,0
H7819,mafic_volcanic_simulated,4.8,347.0,3011.0,allowed,160.9,121.5,128.288,1.848,NW,0,0,0,1,0,0,0,0,0,1,0,0
H7820,serpentinite_simulated,8.0,167.0,481.0,allowed,158.6,102.1,128.304,1.848,NW,0,0,0,0,0,1,0,0,0,1,0,0
H7821,peridotite_simulated,14.2,257.0,976.0,allowed,156.3,155.5,128.32,1.848,NW,0,0,0,0,1,0,0,0,0,1,0,0
H7822,ultramafic_simulated,3.2,1019.0,2419.0,allowed,154.0,137.3,128.336,1.848,NW,0,0,0,0,0,0,0,1,0,1,0,0
H7823,mafic_volcanic_simulated,17.5,986.0,2103.0,allowed,151.7,105.1,128.352,1.848,NW,0,0,0,1,0,0,0,0,0,1,0,0
H7824,peridotite_simulated,5.0,626.0,2368.0,conditional,149.5,147.3,128.368,1.848,NW,0,0,0,0,1,0,0,0,0,0,1,0
H7825,peridotite_simulated,12.1,570.0,1570.0,allowed,147.4,107.4,128.384,1.848,NW,0,0,0,0,1,0,0,0,0,1,0,0
H7826,ultramafic_simulated,17.9,369.0,647.0,conditional,145.3,150.3,128.4,1.848,NW,0,0,0,0,0,0,0,1,0,0,1,0
H7827,mafic_volcanic_simulated,16.1,1079.0,1375.0,no-go,143.2,158.1,128.416,1.848,NW,0,0,0,1,0,0,0,0,0,0,0,1
H7828,mafic_volcanic_simulated,4.3,683.0,3334.0,allowed,141.2,130.3,128.432,1.848,NW,0,0,0,1,0,0,0,0,0,1,0,0
H7829,serpentinite_simulated,6.4,581.0,905.0,allowed,139.2,110.0,128.448,1.848,NW,0,0,0,0,0,1,0,0,0,1,0,0
H7830,serpentinite_simulated,6.9,782.0,2127.0,conditional,137.3,111.9,128.464,1.848,NW,0,0,0,0,0,1,0,0,0,0,1,0
H7831,ultramafic_simulated,7.0,1169.0,1139.0,allowed,135.5,125.9,128.48,1.848,NW,0,0,0,0,0,0,0,1,0,1,0,0
H7832,serpentinite_simulated,2.9,672.0,865.0,allowed,133.7,119.1,128.496,1.848,NW,0,0,0,0,0,1,0,0,0,1,0,0
H7833,peridotite_simulated,4.1,943.0,924.0,allowed,132.0,102.0,128.512,1.848,NW,0,0,0,0,1,0,0,0,0,1,0,0
H7834,serpentinite_simulated,15.8,1109.0,566.0,conditional,130.4,148.5,128.528,1.848,NW,0,0,0,0,0,1,0,0,0,0,1,0
H7835,ultramafic_simulated,3.6,699.0,2792.0,no-go,128.8,120.8,128.544,1.848,NW,0,0,0,0,0,0,0,1,0,0,0,1
H7836,ultramafic_simulated,4.5,215.0,1351.0,no-go,127.3,113.0,128.56,1.848,NW,0,0,0,0,0,0,0,1,0,0,0,1
H7837,serpentinite_simulated,6.7,1075.0,2294.0,allowed,125.9,151.3,128.576,1.848,NW,0,0,0,0,0,1,0,0,0,1,0,0
H7838,peridotite_simulated,9.0,811.0,1966.0,conditional,124.6,157.4,128.592,1.848,NW,0,0,0,0,1,0,0,0,0,0,1,0
H7839,serpentinite_simulated,16.0,432.0,2196.0,conditional,123.3,125.9,128.608,1.848,NW,0,0,0,0,0,1,0,0,0,0,1,0
H7840,peridotite_simulated,9.8,1120.0,2758.0,allowed,122.2,141.2,128.624,1.848,NW,0,0,0,0,1,0,0,0,0,1,0,0
H7841,peridotite_simulated,13.4,260.0,2259.0,allowed,121.1,149.8,128.64,1.848,NW,0,0,0,0,1,0,0,0,0,1,0,0
H7842,serpentinite_simulated,10.7,817.0,2864.0,no-go,120.2,113.8,128.656,1.848,NW,0,0,0,0,0,1,0,0,0,0,0,1
H7843,serpentinite_simulated,9.4,84.0,449.0,conditional,119.3,155.0,128.672,1.848,NW,0,0,0,0,0,1,0,0,0,0,1,0
H7844,mafic_volcanic_simulated,8.7,335.0,699.0,conditional,118.5,107.8,128.688,1.848,NW,0,0,0,1,0,0,0,0,0,0,1,0
H7845,serpentinite_simulated,8.9,1053.0,3335.0,no-go,117.9,104.0,128.704,1.848,NW,0,0,0,0,0,1,0,0,0,0,0,1
H7846,serpentinite_simulated,12.9,917.0,1975.0,allowed,117.3,139.2,128.72,1.848,NW,0,0,0,0,0,1,0,0,0,1,0,0
H7847,serpentinite_simulated,7.5,1090.0,2646.0,allowed,116.9,144.8,128.736,1.848,NW,0,0,0,0,0,1,0,0,0,1,0,0
H7848,serpentinite_simulated,10.9,1188.0,1237.0,allowed,116.6,106.4,128.752,1.848,NW,0,0,0,0,0,1,0,0,0,1,0,0
H7849,peridotite_simulated,17.2,578.0,3410.0,allowed,116.3,156.9,128.768,1.848,NW,0,0,0,0,1,0,0,0,0,1,0,0
H7850,ultramafic_simulated,9.5,684.0,981.0,allowed,116.2,111.0,128.784,1.848,NW,0,0,0,0,0,0,0,1,0,1,0,0
H7851,peridotite_simulated,8.6,495.0,3012.0,allowed,116.2,123.5,128.8,1.848,NE,0,0,0,0,1,0,0,0,0,1,0,0
H7852,ultramafic_simulated,16.7,151.0,1225.0,allowed,116.3,139.2,128.816,1.848,NE,0,0,0,0,0,0,0,1,0,1,0,0
H7853,peridotite_simulated,6.8,995.0,885.0,conditional,116.6,121.6,128.832,1.848,NE,0,0,0,0,1,0,0,0,0,0,1,0
H7854,serpentinite_simulated,15.7,447.0,3323.0,no-go,116.9,124.2,128.848,1.848,NE,0,0,0,0,0,1,0,0,0,0,0,1
H7855,peridotite_simulated,10.8,1161.0,2627.0,allowed,117.3,128.0,128.864,1.848,NE,0,0,0,0,1,0,0,0,0,1,0,0
H7856,peridotite_simulated,3.9,271.0,2757.0,allowed,117.9,122.5,128.88,1.848,NE,0,0,0,0,1,0,0,0,0,1,0,0
H7857,peridotite_simulated,13.3,1174.0,378.0,allowed,118.5,105.7,128.896,1.848,NE,0,0,0,0,1,0,0,0,0,1,0,0
H7858,ultramafic_simulated,11.8,1126.0,2264.0,allowed,119.3,140.1,128.912,1.848,NE,0,0,0,0,0,0,0,1,0,1,0,0
H7859,ultramafic_simulated,4.7,885.0,1039.0,allowed,120.2,150.4,128.928,1.848,NE,0,0,0,0,0,0,0,1,0,1,0,0
H7860,peridotite_simulated,8.0,565.0,2866.0,allowed,121.1,112.9,128.944,1.848,NE,0,0,0,0,1,0,0,0,0,1,0,0
H7861,serpentinite_simulated,11.3,159.0,2692.0,allowed,122.2,136.6,128.96,1.848,NE,0,0,0,0,0,1,0,0,0,1,0,0
H7862,serpentinite_simulated,14.7,560.0,2534.0,allowed,123.3,147.6,128.976,1.848,NE,0,0,0,0,0,1,0,0,0,1,0,0
H7863,mafic_volcanic_simulated,12.1,405.0,1160.0,allowed,124.6,108.2,128.992,1.848,NE,0,0,0,1,0,0,0,0,0,1,0,0
H7864,serpentinite_simulated,11.3,304.0,2835.0,no-go,125.9,120.3,129.008,1.848,NE,0,0,0,0,0,1,0,0,0,0,0,1
H7865,serpentinite_simulated,16.0,741.0,2842.0,no-go,127.3,101.3,129.024,1.848,NE,0,0,0,0,0,1,0,0,0,0,0,1
H7866,peridotite_simulated,9.5,1131.0,793.0,no-go,128.8,101.5,129.04,1.848,NE,0,0,0,0,1,0,0,0,0,0,0,1
H7867,peridotite_simulated,6.8,1190.0,3335.0,no-go,130.4,141.0,129.056,1.848,NE,0,0,0,0,1,0,0,0,0,0,0,1
H7868,peridotite_simulated,5.8,203.0,3427.0,no-go,132.0,131.5,129.072,1.848,NE,0,0,0,0,1,0,0,0,0,0,0,1
H7869,serpentinite_simulated,16.6,517.0,3178.0,allowed,133.7,138.9,129.088,1.848,NE,0,0,0,0,0,1,0,0,0,1,0,0
H7870,peridotite_simulated,15.3,757.0,1106.0,conditional,135.5,133.7,129.104,1.848,NE,0,0,0,0,1,0,0,0,0,0,1,0
H7871,ultramafic_simulated,12.4,206.0,2880.0,no-go,137.3,121.9,129.12,1.848,NE,0,0,0,0,0,0,0,1,0,0,0,1
H7872,serpentinite_simulated,9.6,718.0,2013.0,no-go,139.2,108.9,129.136,1.848,NE,0,0,0,0,0,1,0,0,0,0,0,1
H7873,peridotite_simulated,14.8,1130.0,3205.0,allowed,141.2,128.0,129.152,1.848,NE,0,0,0,0,1,0,0,0,0,1,0,0
H7874,serpentinite_simulated,14.3,764.0,2880.0,allowed,143.2,141.5,129.168,1.848,NE,0,0,0,0,0,1,0,0,0,1,0,0
H7875,mafic_volcanic_simulated,6.0,286.0,1519.0,allowed,145.3,141.9,129.184,1.848,NE,0,0,0,1,0,0,0,0,0,1,0,0
H7876,serpentinite_simulated,2.6,733.0,1566.0,allowed,147.4,107.5,129.2,1.848,NE,0,0,0,0,0,1,0,0,0,1,0,0
H7877,ultramafic_simulated,6.7,634.0,2893.0,allowed,149.5,130.4,129.216,1.848,NE,0,0,0,0,0,0,0,1,0,1,0,0
H7878,serpentinite_simulated,16.4,551.0,349.0,allowed,151.7,129.3,129.232,1.848,NE,0,0,0,0,0,1,0,0,0,1,0,0
H7879,peridotite_simulated,14.6,570.0,1422.0,no-go,154.0,122.9,129.248,1.848,NE,0,0,0,0,1,0,0,0,0,0,0,1
H7880,ultramafic_simulated,7.4,726.0,1090.0,allowed,156.3,131.9,129.264,1.848,NE,0,0,0,0,0,0,0,1,0,1,0,0
H7881,serpentinite_simulated,2.1,278.0,347.0,allowed,158.6,136.7,129.28,1.848,NE,0,0,0,0,0,1,0,0,0,1,0,0
H7882,serpentinite_simulated,10.0,825.0,2501.0,conditional,160.9,137.0,129.296,1.848,NE,0,0,0,0,0,1,0,0,0,0,1,0
H7883,ultramafic_simulated,4.0,322.0,1262.0,allowed,163.3,139.5,129.312,1.848,NE,0,0,0,0,0,0,0,1,0,1,0,0
H7884,ultramafic_simulated,16.7,793.0,1806.0,allowed,165.7,114.5,129.328,1.848,NE,0,0,0,0,0,0,0,1,0,1,0,0
H7885,peridotite_simulated,8.0,479.0,3307.0,allowed,168.2,103.9,129.344,1.848,NE,0,0,0,0,1,0,0,0,0,1,0,0
